Row ID,Site ID,Location,Road Name,Enforced Speed Limit,Month End Date,Deployment Hours,1-5 Over Speed Limit,6-10 Over Speed Limit,11-15 Over Speed Limit,16-20 Over Speed Limit,21-50 Over Speed Limit,51+ Over Speed Limit,Total Speeding Tickets,Latitude,Longitude
2021-10-31-4163-30,4163,"(53.44555901499419,-113.44961738662494)",,30,10/31/2021 0:00,1.4167,0,1,0,1,0,0,2,53.445559,-113.449617
2021-10-31-4166-30,4166,"(53.566802783668805,-113.39815383996427)",,30,10/31/2021 0:00,10.9167,0,1,7,3,0,0,11,53.566803,-113.398154
2021-10-31-4167-30,4167,"(53.566802783668805,-113.39815383996427)",,30,10/31/2021 0:00,3.5833,0,1,5,2,0,0,8,53.566803,-113.398154
2021-10-31-4170-30,4170,"(53.48787239238095,-113.67022115635118)",,30,10/31/2021 0:00,8.75,0,4,6,5,1,0,16,53.487872,-113.670221
2021-10-31-4171-30,4171,"(53.48787239238095,-113.67022115635118)",,30,10/31/2021 0:00,3.25,0,0,3,1,0,0,4,53.487872,-113.670221
2021-10-31-4172-30,4172,"(53.59403769067169,-113.4797342132804)",,30,10/31/2021 0:00,2,0,1,3,0,0,0,4,53.594038,-113.479734
2021-10-31-4173-30,4173,"(53.59403769067169,-113.4797342132804)",,30,10/31/2021 0:00,27.05,0,56,108,34,10,0,208,53.594038,-113.479734
2021-10-31-4176-30,4176,"(53.54563480320573,-113.60263290746697)",,30,10/31/2021 0:00,7.5,0,2,14,4,2,0,22,53.545635,-113.602633
2021-10-31-4177-30,4177,"(53.54563480320573,-113.60263290746697)",,30,10/31/2021 0:00,6.5,0,1,10,1,2,0,14,53.545635,-113.602633
2021-10-31-4178-30,4178,"(53.500269484053426,-113.6238699448361)",,30,10/31/2021 0:00,6,0,2,2,3,0,0,7,53.500269,-113.62387
2021-10-31-4180-30,4180,"(53.44112794183161,-113.61706553120518)",,30,10/31/2021 0:00,6.25,0,5,7,1,1,0,14,53.441128,-113.617066
2021-10-31-4181-30,4181,"(53.44112794183161,-113.61706553120518)",,30,10/31/2021 0:00,3.75,0,1,6,4,0,0,11,53.441128,-113.617066
2021-10-31-4184-30,4184,"(53.44904603300595,-113.50054363176856)",,30,10/31/2021 0:00,3.4667,0,2,1,1,0,0,4,53.449046,-113.500544
2021-10-31-4185-30,4185,"(53.44904603300595,-113.50054363176856)",,30,10/31/2021 0:00,1,0,0,0,0,0,0,0,53.449046,-113.500544
2021-10-31-4187-30,4187,"(53.51925172231421,-113.63696966453718)",,30,10/31/2021 0:00,13.25,0,19,53,14,3,0,89,53.519252,-113.63697
2021-10-31-4188-30,4188,"(53.522557800494795,-113.46744056333924)",,30,10/31/2021 0:00,20.1,0,14,71,22,5,0,112,53.522558,-113.467441
2021-10-31-4189-30,4189,"(53.522557800494795,-113.46744056333924)",,30,10/31/2021 0:00,10.0833,0,3,15,1,0,0,19,53.522558,-113.467441
2021-10-31-4192-30,4192,"(53.47639219894289,-113.53521476088493)",,30,10/31/2021 0:00,16,0,8,25,15,7,0,55,53.476392,-113.535215
2021-10-31-4193-30,4193,"(53.476279539661796,-113.53524096589928)",,30,10/31/2021 0:00,9.9667,0,8,32,14,11,0,65,53.47628,-113.535241
2021-10-31-4194-30,4194,"(53.53195597165733,-113.44808664539325)",,30,10/31/2021 0:00,14.5333,0,3,8,5,1,0,17,53.531956,-113.448087
2021-10-31-4195-30,4195,"(53.53195597165733,-113.44808664539325)",,30,10/31/2021 0:00,6.6167,0,0,5,0,0,0,5,53.531956,-113.448087
2021-10-31-4196-30,4196,"(53.60810333347985,-113.4979080273965)",,30,10/31/2021 0:00,29.6,0,9,27,10,2,0,48,53.608103,-113.497908
2021-10-31-4197-30,4197,"(53.60810333347985,-113.4979080273965)",,30,10/31/2021 0:00,10.9667,0,1,2,1,0,0,4,53.608103,-113.497908
2021-10-31-4198-30,4198,"(53.49946590429888,-113.62096005487645)",,30,10/31/2021 0:00,5.0833,0,1,3,1,0,0,5,53.499466,-113.62096
2021-10-31-4199-30,4199,"(53.49946590429888,-113.62096005487645)",,30,10/31/2021 0:00,3,0,1,7,3,0,0,11,53.499466,-113.62096
2021-10-31-4202-30,4202,"(53.50898980589662,-113.62388928623511)",,30,10/31/2021 0:00,6,0,3,7,4,3,0,17,53.50899,-113.623889
2021-10-31-4204-30,4204,"(53.457859050202686,-113.52900703664673)",,30,10/31/2021 0:00,9.3167,0,4,18,2,4,0,28,53.457859,-113.529007
2021-10-31-4205-30,4205,"(53.457859050202686,-113.52900703664673)",,30,10/31/2021 0:00,4.1667,0,2,0,0,1,0,3,53.457859,-113.529007
2021-10-31-4207-30,4207,"(53.586439464966965,-113.40712129395229)",,30,10/31/2021 0:00,18.2333,0,28,25,10,7,0,70,53.586439,-113.407121
2021-10-31-4208-30,4208,"(53.510660432142544,-113.47977368865023)",,30,10/31/2021 0:00,5.75,0,0,0,0,0,0,0,53.51066,-113.479774
2021-10-31-4212-30,4212,"(53.516921571588874,-113.62364253470585)",,30,10/31/2021 0:00,11.6,0,1,7,1,0,0,9,53.516922,-113.623643
2021-10-31-4213-30,4213,"(53.516921571588874,-113.62364253470585)",,30,10/31/2021 0:00,14,0,2,5,6,0,0,13,53.516922,-113.623643
2021-10-31-4214-30,4214,"(53.507890364433415,-113.58788156206104)",,30,10/31/2021 0:00,1.6667,0,0,0,0,0,0,0,53.50789,-113.587882
2021-10-31-4215-30,4215,"(53.507890364433415,-113.58788156206104)",,30,10/31/2021 0:00,4.5,0,1,1,0,0,0,2,53.50789,-113.587882
2021-10-31-4216-30,4216,"(53.63515144927767,-113.4881431272712)",,30,10/31/2021 0:00,1.5,0,0,0,0,0,0,0,53.635151,-113.488143
2021-10-31-4217-30,4217,"(53.63515144927767,-113.4881431272712)",,30,10/31/2021 0:00,3.8833,0,3,5,1,2,0,11,53.635151,-113.488143
2021-10-31-4218-30,4218,"(53.6353903238302,-113.47968112500105)",,30,10/31/2021 0:00,6,0,4,9,4,3,0,20,53.63539,-113.479681
2021-10-31-4219-30,4219,"(53.6353903238302,-113.47968112500105)",,30,10/31/2021 0:00,14.35,0,2,0,2,1,0,5,53.63539,-113.479681
2021-10-31-4222-30,4222,"(53.61070802418969,-113.37193945487142)",,30,10/31/2021 0:00,3.2833,0,0,0,1,0,0,1,53.610708,-113.371939
2021-10-31-4224-30,4224,"(53.623541709748864,-113.50094777388529)",,30,10/31/2021 0:00,2.75,0,0,0,0,0,0,0,53.623542,-113.500948
2021-10-31-4225-30,4225,"(53.623541709748864,-113.50094777388529)",,30,10/31/2021 0:00,1.5,0,0,0,0,0,0,0,53.623542,-113.500948
2021-10-31-4230-30,4230,"(53.605515317031255,-113.43323851706081)",,30,10/31/2021 0:00,2.1333,0,0,0,2,0,0,2,53.605515,-113.433239
2021-10-31-4231-30,4231,"(53.60568142483265,-113.43325094008782)",,30,10/31/2021 0:00,3.5,0,0,1,0,1,0,2,53.605681,-113.433251
2021-10-31-4232-30,4232,"(53.6228168091757,-113.52620058296775)",,30,10/31/2021 0:00,10.6333,0,0,2,1,0,0,3,53.622817,-113.526201
2021-10-31-4234-30,4234,"(53.55604252691969,-113.59660720169386)",,30,10/31/2021 0:00,5.35,0,0,1,0,0,0,1,53.556043,-113.596607
2021-10-31-4235-30,4235,"(53.55604252691969,-113.59660720169386)",,30,10/31/2021 0:00,8,0,1,0,0,0,0,1,53.556043,-113.596607
2021-10-31-4236-30,4236,"(53.57589553708274,-113.42457323824965)",,30,10/31/2021 0:00,5.6167,0,0,0,1,0,0,1,53.575896,-113.424573
2021-10-31-4237-30,4237,"(53.57589553708274,-113.42457323824965)",,30,10/31/2021 0:00,9.3333,0,1,1,1,0,0,3,53.575896,-113.424573
2021-10-31-4242-30,4242,"(53.526689601564875,-113.59599538794484)",,30,10/31/2021 0:00,7.6667,0,2,0,1,0,0,3,53.52669,-113.595995
2021-10-31-4243-30,4243,"(53.526689601564875,-113.59599538794484)",,30,10/31/2021 0:00,7.3333,0,1,1,0,0,0,2,53.52669,-113.595995
2021-10-31-4250-30,4250,"(53.626161640996315,-113.47498686756944)",,30,10/31/2021 0:00,2.0833,0,0,0,0,0,0,0,53.626162,-113.474987
2021-10-31-4252-30,4252,"(53.42811221282255,-113.60389767758797)",,30,10/31/2021 0:00,2.5,0,0,0,0,0,0,0,53.428112,-113.603898
2021-10-31-4253-30,4253,"(53.42811221282255,-113.60389767758797)",,30,10/31/2021 0:00,2.0833,0,1,1,1,1,0,4,53.428112,-113.603898
2021-10-31-4269-30,4269,"(53.61093166552853,-113.48257532342203)",,30,10/31/2021 0:00,3.25,0,3,1,1,0,0,5,53.610932,-113.482575
2021-10-31-4271-30,4271,"(53.51418699357125,-113.46134269709607)",,30,10/31/2021 0:00,1.1667,0,0,0,0,0,0,0,53.514187,-113.461343
2021-10-31-2838-40,2838,"(53.44587661154958,-113.441229339086)",,40,10/31/2021 0:00,22.1833,0,8,38,18,5,0,69,53.445877,-113.441229
2021-10-31-4124-30,4124,"(53.48997543482595,-113.64130603806744)",,30,10/31/2021 0:00,3,0,0,1,1,2,0,4,53.489975,-113.641306
2021-10-31-2748-50,2748,"(53.578332030686326,-113.4183757852499)",50 STREET NW,50,10/31/2021 0:00,20.6333,0,4,7,4,0,0,15,53.578332,-113.418376
2021-10-31-2795-60,2795,"(53.51602604411146,-113.59670241492914)",159 STREET NW,60,10/31/2021 0:00,13.5,0,0,6,1,1,0,8,53.516026,-113.596702
2021-10-31-2837-40,2837,"(53.44587661154958,-113.441229339086)",,40,10/31/2021 0:00,17.3333,0,11,18,11,1,0,41,53.445877,-113.441229
2021-10-31-2883-40,2883,"(53.62128533691513,-113.43071336571727)",,40,10/31/2021 0:00,2.5,0,1,1,0,0,0,2,53.621285,-113.430713
2021-04-30-2154-40,2154,"(53.529097471026205,-113.43346678391474)",OTTEWELL ROAD NW,40,4/30/2021 0:00,6.6667,0,0,1,0,0,0,1,53.529097,-113.433467
2021-04-30-2202-40,2202,"(53.53433694538265,-113.43694998364509)",OTTEWELL ROAD NW,40,4/30/2021 0:00,4.0167,0,1,0,0,0,0,1,53.534337,-113.43695
2021-04-30-2203-40,2203,"(53.53433694538265,-113.43694998364509)",OTTEWELL ROAD NW,40,4/30/2021 0:00,7,0,0,0,0,0,0,0,53.534337,-113.43695
2021-04-30-2471-50,2471,"(53.592093287346955,-113.50619566798402)",132 AVENUE NW,50,4/30/2021 0:00,8.8333,0,0,7,2,1,0,10,53.592093,-113.506196
2021-04-30-2472-50,2472,"(53.59206170652085,-113.49899841427775)",132 AVENUE NW,50,4/30/2021 0:00,33.0833,0,0,1,0,0,0,1,53.592062,-113.498998
2021-04-30-2473-50,2473,"(53.59223321810082,-113.46280030604021)",132 AVENUE NW,50,4/30/2021 0:00,17.6333,0,1,6,2,0,0,9,53.592233,-113.4628
2021-04-30-2506-50,2506,"(53.57036074808705,-113.42612184514128)",118 AVENUE NW,50,4/30/2021 0:00,6.0833,0,0,7,2,0,0,9,53.570361,-113.426122
2021-04-30-2544-50,2544,"(53.567298446460306,-113.49371469993817)",101 STREET NW,50,4/30/2021 0:00,2.9,0,0,1,0,1,0,2,53.567298,-113.493715
2021-04-30-2622-30,2622,"(53.494616268369896,-113.52436476810786)",57 AVENUE NW,30,4/30/2021 0:00,5,0,0,0,1,0,0,1,53.494616,-113.524365
2021-04-30-2632-50,2632,"(53.549257641684676,-113.43199190399541)",106 AVENUE NW,50,4/30/2021 0:00,15.5333,0,0,3,1,2,0,6,53.549258,-113.431992
2021-04-30-2701-50,2701,"(53.56725995687313,-113.42460531605064)",112 AVENUE NW,50,4/30/2021 0:00,18.5833,0,1,8,0,0,0,9,53.56726,-113.424605
2021-04-30-2705-70,2705,"(53.621533982456874,-113.49199804000969)",97 STREET NW,70,4/30/2021 0:00,7.4333,0,0,0,0,0,0,0,53.621534,-113.491998
2021-04-30-4039-30,4039,"(53.473121593061876,-113.42754125443192)",,30,4/30/2021 0:00,1.3,0,1,1,0,0,0,2,53.473122,-113.427541
2021-04-30-4041-30,4041,"(53.47692316015591,-113.42572434544937)",,30,4/30/2021 0:00,12.5833,0,4,5,0,3,0,12,53.476923,-113.425724
2021-04-30-4043-30,4043,"(53.5148637643331,-113.60934348142337)",,30,4/30/2021 0:00,3,0,0,0,0,0,0,0,53.514864,-113.609343
2021-04-30-4054-30,4054,"(53.476547167667015,-113.50444637510853)",,30,4/30/2021 0:00,12.25,0,11,14,11,6,0,42,53.476547,-113.504446
2021-04-30-4055-30,4055,"(53.47360028471193,-113.50414839705496)",,30,4/30/2021 0:00,14.5,0,5,24,13,4,0,46,53.4736,-113.504148
2021-04-30-4058-30,4058,"(53.60854424411083,-113.47671715018664)",,30,4/30/2021 0:00,0.6667,0,0,1,0,0,0,1,53.608544,-113.476717
2021-04-30-4060-30,4060,"(53.603024127907695,-113.39091373041586)",,30,4/30/2021 0:00,1.25,0,0,0,1,0,0,1,53.603024,-113.390914
2021-04-30-4069-30,4069,"(53.45993510577032,-113.44814155060342)",,30,4/30/2021 0:00,4,0,4,2,2,0,0,8,53.459935,-113.448142
2021-04-30-4070-30,4070,"(53.45993510577032,-113.44814155060342)",,30,4/30/2021 0:00,1.5,0,0,0,1,0,0,1,53.459935,-113.448142
2021-04-30-4079-30,4079,"(53.52125470772609,-113.57027852051017)",,30,4/30/2021 0:00,4,0,0,0,0,0,0,0,53.521255,-113.570279
2021-04-30-4119-30,4119,"(53.476547167667015,-113.50444637510853)",,30,4/30/2021 0:00,24.9833,0,11,47,18,16,0,92,53.476547,-113.504446
2021-04-30-4124-30,4124,"(53.48997543482595,-113.64130603806744)",,30,4/30/2021 0:00,4.2667,0,0,5,2,0,0,7,53.489975,-113.641306
2021-04-30-7206-60,7206,"(53.54139738538992,-113.63189826773052)",WB Stony Plain Rd between 178 - 182 St,60,4/30/2021 0:00,99.35,0,0,490,78,35,0,603,53.541397,-113.631898
2021-04-30-7219-50,7219,"(53.51046707999999,-113.49767041999999)",SB 104 St Btwn University Ave - 73 Ave,50,4/30/2021 0:00,30.5833,0,0,32,37,8,0,77,53.510467,-113.49767
2021-04-30-7220-50,7220,"(53.52090722245281,-113.53885659811326)",SB Sask Dr between 87 - University Ave,50,4/30/2021 0:00,47.3333,0,0,189,20,5,0,214,53.520907,-113.538857
2021-04-30-7221-60,7221,"(53.59348306999998,-113.5687954900001)",SB St Albert Tr between 134 - 132 Ave,60,4/30/2021 0:00,80.9833,0,0,445,77,33,0,556,53.593483,-113.568795
2021-01-31-4013-30,4013,"(53.59217055999993,-113.47441624000012)",WB 132 Ave btwn 86 - 88 St,30,1/31/2021 0:00,5.1167,0,2,21,6,3,0,32,53.592171,-113.474416
2020-07-31-2770-50,2770,"(53.47586279153847,-113.51294780999996)",WB 40 Ave between 107 - 111 St,50,7/31/2020 0:00,11.3833,0,0,3,0,0,0,3,53.475863,-113.512948
2020-08-31-302-80,302,"(53.48244183041668,-113.5548421754166)",EB Whitemud Dr. at Rainbow Valley Bridge,80,8/31/2020 0:00,35.1,0,0,2,4,1,0,7,53.482442,-113.554842
2020-04-30-2716-50,2716,"(53.55546299,-113.49091408999996)",NB 97 St between 108 - 110 Ave,50,4/30/2020 0:00,2.75,0,0,1,0,0,0,1,53.555463,-113.490914
2021-01-31-4119-30,4119,"(53.476548418888925,-113.50445594888895)",SB 106 St btwn 42 - 40 Ave,30,1/31/2021 0:00,13.45,0,11,47,18,16,0,92,53.476548,-113.504456
2020-10-31-2154-40,2154,"(53.529097633225774,-113.43346698774187)",NB Ottewell Rd between 92A - 93A Ave,40,10/31/2020 0:00,16.75,0,0,1,0,0,0,1,53.529098,-113.433467
2020-11-30-4125-30,4125,"(53.622480380000006,-113.45826123000003)",EB 161A Ave btwn 76 - 74 St,30,11/30/2020 0:00,1,0,0,0,0,0,0,0,53.62248,-113.458261
2020-08-31-7175-50,7175,"(53.52490014999999,-113.64908514833331)",NB 189 St between 87 - 93 Ave,50,8/31/2020 0:00,1.3,0,4,7,0,0,0,11,53.5249,-113.649085
2021-03-31-4246-30,4246,"(53.4881471,-113.5449254)",EB 51 Ave Btwn 124 - 123 St,30,3/31/2021 0:00,12.1667,0,2,0,0,0,0,2,53.488147,-113.544925
2021-03-31-2589-50,2589,"(53.488196587108476,-113.52205573867472)",51 Ave EB between 114 - 112 St,50,3/31/2021 0:00,7.25,0,0,1,0,0,0,1,53.488197,-113.522056
2020-11-30-2562-50,2562,"(53.47411067820893,-113.47638954149265)",39 Ave EB between 97 - 93 St,50,11/30/2020 0:00,13.5833,0,1,0,0,0,0,1,53.474111,-113.47639
2020-10-31-4267-30,4267,"(53.556222533317516,-113.56883131368478)",,30,10/31/2020 0:00,6.25,0,1,2,1,0,0,4,53.556223,-113.568831
2021-02-28-4078-30,4078,"(53.51373496,-113.60527692000004)",EB 80 Ave btwn 166 - 163 St,30,2/28/2021 0:00,7,0,0,2,0,0,0,2,53.513735,-113.605277
2020-08-31-2552-50,2552,"(53.48475900358693,-113.50440700108673)",106 St SB between 48 - 45 Ave,50,8/31/2020 0:00,24.4333,0,3,2,1,0,0,6,53.484759,-113.504407
2020-12-31-2757-50,2757,"(53.535710250073144,-113.60276484167895)",SB 163 St between 99 - 96A Ave,50,12/31/2020 0:00,7,0,7,13,3,0,0,23,53.53571,-113.602765
2020-10-31-2494-50,2494,"(53.5474302522143,-113.56574987457111)",142 St SB between 106 - 104 Ave,50,10/31/2020 0:00,45.2333,0,6,16,3,0,0,25,53.54743,-113.56575
2020-11-30-4229-30,4229,"(53.58914989,-113.45928359)",WB 130 Ave W of 75 - 78 St,30,11/30/2020 0:00,3.8167,0,0,1,0,0,0,1,53.58915,-113.459284
2021-01-31-2671-50,2671,"(53.52753905322045,-113.60274624186458)",163 St SB between 93 - 92 Ave,50,1/31/2021 0:00,17.15,0,1,1,1,0,0,3,53.527539,-113.602746
2020-10-31-4054-30,4054,"(53.47654864644072,-113.50445769237295)",SB 106 St btwn 42 - 40 Ave,30,10/31/2020 0:00,7.7833,0,11,14,11,6,0,42,53.476549,-113.504458
2020-07-31-2738-50,2738,"(53.59390387680867,-113.44305837737588)",SB 66 St between Delwood Rd - 132 Ave,50,7/31/2020 0:00,44.8833,0,13,32,6,0,0,51,53.593904,-113.443058
2021-03-31-2529-50,2529,"(53.57038891,-113.47282618)",EB 118 Ave between 87 - 85 St,50,3/31/2021 0:00,9.25,0,1,0,0,0,0,1,53.570389,-113.472826
2020-08-31-7095-60,7095,"(53.57687194000002,-113.53053101)",NB 121 St between Kingsway Ave - Yellowhead Tr,60,8/31/2020 0:00,8,0,0,10,0,1,0,11,53.576872,-113.530531
2020-10-31-4202-30,4202,"(53.50898981,-113.62388929)",WB 76 Ave Btwn 172 - 177 St,30,10/31/2020 0:00,7.85,0,3,4,0,1,0,8,53.50899,-113.623889
2020-06-30-2585-50,2585,"(53.47647554000002,-113.47479608999998)",EB 41 Ave between 97 - 92 St,50,6/30/2020 0:00,4.5,0,2,1,0,0,0,3,53.476476,-113.474796
2021-03-31-4087-30,4087,"(53.472520312790714,-113.37911444372094)",WB 37A Ave btwn 23 - 28 St,30,3/31/2021 0:00,11.9833,0,1,0,1,0,0,2,53.47252,-113.379114
2020-10-31-2610-60,2610,"(53.53004523441191,-113.4428900970585)",75 St NB between 92A - 94B Ave,60,10/31/2020 0:00,78.4,0,0,37,9,4,0,50,53.530045,-113.44289
2020-04-30-7192-80,7192,"(53.510933660000035,-113.56929739999995)",WB Whitemud Dr between North Sask River - 149 St,80,4/30/2020 0:00,12,0,0,0,1,0,0,1,53.510934,-113.569297
2020-12-31-2568-50,2568,"(53.567298517391286,-113.49371449565221)",101 St SB between 117 - 115 Ave,50,12/31/2020 0:00,3.6667,0,4,1,0,1,0,6,53.567299,-113.493714
2020-09-30-4104-30,4104,"(53.530438,-113.42743264)",EB 93A Ave btwn 67A St - 58 St,30,9/30/2020 0:00,7.2667,0,1,5,0,0,0,6,53.530438,-113.427433
2020-09-30-4029-30,4029,"(53.49210898999994,-113.57825364000011)",NB Riverbend Rd between 53 - 56 Ave,30,9/30/2020 0:00,19.5,0,5,20,7,5,0,37,53.492109,-113.578254
2021-01-31-7161-50,7161,"(53.63927030000001,-113.49964446)",EB 176 Ave between 104 - 99 St,50,1/31/2021 0:00,5.7667,0,3,1,1,0,0,5,53.63927,-113.499644
2021-01-31-7221-60,7221,"(53.59348306999998,-113.5687954900001)",SB St Albert Tr between 134 - 132 Ave,60,1/31/2021 0:00,80.4167,0,0,445,77,33,0,556,53.593483,-113.568795
2020-07-31-7095-60,7095,"(53.57687194000002,-113.53053101)",NB 121 St between Kingsway Ave - Yellowhead Tr,60,7/31/2020 0:00,20.8333,0,0,10,0,1,0,11,53.576872,-113.530531
2021-02-28-2557-60,2557,"(53.48963615666667,-113.54122499)",SB 122 St between 53 - 51 Ave,60,2/28/2021 0:00,26.0833,0,0,8,4,0,0,12,53.489636,-113.541225
2020-04-30-2788-50,2788,"(53.59224906000001,-113.43708653000006)",WB 132 Ave between Fort Rd - 66 St,50,4/30/2020 0:00,12.2667,0,2,2,2,0,0,6,53.592249,-113.437087
2021-02-28-2550-50,2550,"(53.64204931,-113.47075340000002)",WB 180 Ave between 83 - 87 St,50,2/28/2021 0:00,10.3333,0,0,2,1,0,0,3,53.642049,-113.470753
2021-01-31-2708-50,2708,"(53.517621850000005,-113.64280162)",WB 84 Ave between 184 - 187 St,50,1/31/2021 0:00,5,0,1,0,0,0,0,1,53.517622,-113.642802
2021-01-31-2745-60,2745,"(53.584774140000015,-113.48367366)",WB 127 Ave between 92 - 93 St,60,1/31/2021 0:00,26.8,0,0,6,5,1,0,13,53.584774,-113.483674
2020-10-31-4174-30,4174,"(53.60698514,-113.45644987)",WB 144 Ave Btwn 74-76 St,30,10/31/2020 0:00,1,0,7,11,6,3,0,27,53.606985,-113.45645
2021-01-31-2452-50,2452,"(53.60684952555547,-113.46181692095229)",EB 144 Ave between 79-77 St,50,1/31/2021 0:00,10.3333,0,1,2,0,1,0,4,53.60685,-113.461817
2020-11-30-4006-30,4006,"(53.45939070200002,-113.57597091599999)",NB Leger Way btwn Leger Road - Lawrence Court,30,11/30/2020 0:00,2,0,1,0,0,0,0,1,53.459391,-113.575971
2021-03-31-4168-30,4168,"(53.56747909939874,-113.55514240415067)",,30,3/31/2021 0:00,1.5,0,1,3,0,0,0,4,53.567479,-113.555142
2021-01-31-2588-50,2588,"(53.48832243354844,-113.52785242064513)",WB 51 Ave between 114 - 116 St,50,1/31/2021 0:00,6.6667,0,1,0,0,0,0,1,53.488322,-113.527852
2020-11-30-7130-100,7130,"(53.43537956999995,-113.3925939699999)",EB Anthony Henday Dr  at 34 St,100,11/30/2020 0:00,37.9333,0,0,5,4,0,0,9,53.43538,-113.392594
2020-12-31-7005-100,7005,"(53.57357759453223,-113.66043155546754)",EB Yellowhead Trail @ Anthony Henday Dr,100,12/31/2020 0:00,79.1667,0,0,161,330,128,0,619,53.573578,-113.660432
2021-01-31-4259-30,4259,"(53.555774789999994,-113.55844832000001)",WB 109A Ave Btwn 135-139 St,30,1/31/2021 0:00,7.0167,0,1,1,0,0,0,2,53.555775,-113.558448
2020-06-30-4140-30,4140,"(53.58080630826089,-113.38922580913048)",WB Hermitage Rd Btwn Hunt Rd - Huffman Cres,30,6/30/2020 0:00,9.7667,0,2,3,1,0,0,6,53.580806,-113.389226
2020-11-30-2484-60,2484,"(53.53747266,-113.43551992)",EB 98 Ave btwn Ottewell Rd - 67A St,60,11/30/2020 0:00,1.2833,0,0,0,1,0,0,1,53.537473,-113.43552
2020-09-30-2688-60,2688,"(53.52345392965518,-113.42384881241375)",90 Ave WB between 57 - 58 St,60,9/30/2020 0:00,23.2667,0,0,7,0,0,0,7,53.523454,-113.423849
2020-06-30-2518-50,2518,"(53.55481128583934,-113.50852872211647)",109 St SB between 110 - 108 Ave,50,6/30/2020 0:00,52.8333,0,10,10,0,0,0,20,53.554811,-113.508529
2020-11-30-4251-30,4251,"(53.626161640996315,-113.47498686756944)",,30,11/30/2020 0:00,4.0667,0,2,0,0,0,0,2,53.626162,-113.474987
2021-02-28-2767-50,2767,"(53.51932471999999,-113.56262846000003)",EB Buena Vista Rd between 142 - 138 St,50,2/28/2021 0:00,15.9667,0,0,1,0,0,0,1,53.519325,-113.562628
2020-09-30-4194-30,4194,"(53.531955970000006,-113.44808665000004)",NB 79 St Btwn 94 - 95 Ave,30,9/30/2020 0:00,9.6,0,1,11,4,2,0,18,53.531956,-113.448087
2020-08-31-2704-50,2704,"(53.54119244799987,-113.43382715371385)",EB 101 Ave between 70 - 67 St,50,8/31/2020 0:00,46.0667,0,0,18,1,0,0,19,53.541192,-113.433827
2020-08-31-4076-30,4076,"(53.54641245000002,-113.59745088)",EB 104 Ave btwn 161 - 159 St,30,8/31/2020 0:00,8.0833,0,0,5,1,0,0,6,53.546412,-113.597451
2020-06-30-2473-50,2473,"(53.592233098490524,-113.46280029830183)",132 Ave EB between Delwood Rd - 79 St,50,6/30/2020 0:00,23.8333,0,1,6,2,0,0,9,53.592233,-113.4628
2020-07-31-2737-50,2737,"(53.54933555999997,-113.43199212512813)",WB 106 Ave between 65 - 67 St,50,7/31/2020 0:00,35.6167,0,7,15,3,1,0,26,53.549336,-113.431992
2020-08-31-7166-70,7166,"(53.44594757,-113.46681048)",SB 91 St between 23 Ave - Anthony Henday Dr,70,8/31/2020 0:00,33.4833,0,0,6,1,3,0,10,53.445948,-113.46681
2020-05-31-2747-50,2747,"(53.52296081022078,-113.53827490735259)",WB 87 Ave between 119 St - Sask Dr,50,5/31/2020 0:00,38,0,0,29,5,2,0,36,53.522961,-113.538275
2021-02-28-4103-30,4103,"(53.530438,-113.42743264)",WB 93A Ave btwn 58 St - 67A St,30,2/28/2021 0:00,1,0,2,0,0,0,0,2,53.530438,-113.427433
2020-12-31-4029-30,4029,"(53.49210898999994,-113.57825364000011)",NB Riverbend Rd between 53 - 56 Ave,30,12/31/2020 0:00,5.5,0,5,20,7,5,0,37,53.492109,-113.578254
2020-08-31-387-50,387,"(53.510467495040075,-113.49767119855989)",SB 104 St Between Univ. Ave. - 73 Ave.,50,8/31/2020 0:00,37.75,0,0,16,39,16,0,71,53.510467,-113.497671
2020-12-31-2628-50,2628,"(53.60724643000001,-113.52112317999995)",WB 145 Ave between 114A - 117 St,50,12/31/2020 0:00,14.3167,0,0,1,0,0,0,1,53.607246,-113.521123
2020-09-30-7177-50,7177,"(53.549388861182784,-113.44241267956974)",WB 106 Ave between Rowland Rd - 76 St,50,9/30/2020 0:00,28.7333,0,7,2,0,0,0,9,53.549389,-113.442413
